"year","tree_id","ring_width"
"1871","COPS22XX",0.79
"1871","COPS23XX",0.11
"1871","COPS25AX",NA
"1871","COPS26AX",NA
"1871","COPS27XX",0.57
"1871","COPS28XX",1.47
"1871","COPS29XX",NA
"1871","COPS30XX",NA
"1871","COPS31XX",2.03
"1871","COPS32AX",NA
"1871","COPS33XX",NA
"1871","COPS34XX",0.8
"1871","COPS35XX",1.36
"1871","COPS36AX",NA
"1871","COPS37XX",1.02
"1871","COPS38XX",0.3
"1872","COPS01XX",NA
"1872","COPS02XX",0.64
"1872","COPS03AX",NA
"1872","COPS05XX",NA
"1872","COPS06XX",NA
"1872","COPS07XX",0.26
"1872","COPS08XX",NA
"1872","COPS09XX",0.42
"1872","COPS10XX",NA
"1872","COPS11XX",0.58
"1872","COPS12XX",0.2
"1872","COPS13XX",NA
"1872","COPS14XX",0.22
"1872","COPS15XX",2.26
"1872","COPS16XX",0.01
"1872","COPS17XX",0.57
"1872","COPS18XX",0.35
"1872","COPS19XX",0.17
"1872","COPS20XX",NA
"1872","COPS21XX",NA
"1872","COPS22XX",0.66
"1872","COPS23XX",0.16
"1872","COPS25AX",NA
"1872","COPS26AX",NA
"1872","COPS27XX",0.5
"1872","COPS28XX",1.08
"1872","COPS29XX",NA
"1872","COPS30XX",NA
"1872","COPS31XX",0.9
"1872","COPS32AX",NA
"1872","COPS33XX",NA
"1872","COPS34XX",0.74
"1872","COPS35XX",1.2
"1872","COPS36AX",NA
"1872","COPS37XX",0.93
"1872","COPS38XX",0.38
"1873","COPS01XX",NA
"1873","COPS02XX",1.02
"1873","COPS03AX",NA
"1873","COPS05XX",NA
"1873","COPS06XX",NA
"1873","COPS07XX",0.09
"1873","COPS08XX",NA
"1873","COPS09XX",0.67
"1873","COPS10XX",NA
"1873","COPS11XX",0.45
"1873","COPS12XX",0.31
"1873","COPS13XX",NA
"1873","COPS14XX",0.45
"1873","COPS15XX",1.84
"1873","COPS16XX",0.92
"1873","COPS17XX",0.63
"1873","COPS18XX",0.58
"1873","COPS19XX",0.31
"1873","COPS20XX",NA
"1873","COPS21XX",NA
"1873","COPS22XX",0.96
"1873","COPS23XX",0.27
"1873","COPS25AX",NA
"1873","COPS26AX",NA
"1873","COPS27XX",0.45
"1873","COPS28XX",1.22
"1873","COPS29XX",NA
"1873","COPS30XX",NA
"1873","COPS31XX",0.89
"1873","COPS32AX",NA
"1873","COPS33XX",NA
"1873","COPS34XX",0.42
"1873","COPS35XX",1.16
"1873","COPS36AX",NA
"1873","COPS37XX",0.89
"1873","COPS38XX",0.66
"1874","COPS01XX",NA
"1874","COPS02XX",0.47
"1874","COPS03AX",NA
"1874","COPS05XX",NA
"1874","COPS06XX",NA
"1874","COPS07XX",0.08
"1874","COPS08XX",NA
"1874","COPS09XX",0.76
"1874","COPS10XX",NA
"1874","COPS11XX",0.29
"1874","COPS12XX",0.21
"1874","COPS13XX",NA
"1874","COPS14XX",0.87
"1874","COPS15XX",1.66
"1874","COPS16XX",0.83
"1874","COPS17XX",0.41
"1874","COPS18XX",0.3
"1874","COPS19XX",0.27
"1874","COPS20XX",NA
"1874","COPS21XX",NA
"1874","COPS22XX",0.58
"1874","COPS23XX",0.17
"1874","COPS25AX",NA
"1874","COPS26AX",NA
"1874","COPS27XX",0.27
"1874","COPS28XX",0.89
"1874","COPS29XX",NA
"1874","COPS30XX",NA
"1874","COPS31XX",0.97
"1874","COPS32AX",NA
"1874","COPS33XX",NA
"1874","COPS34XX",0.52
"1874","COPS35XX",1.13
"1874","COPS36AX",NA
"1874","COPS37XX",1.05
"1874","COPS38XX",0.92
"1875","COPS01XX",NA
"1875","COPS02XX",0.93
"1875","COPS03AX",NA
"1875","COPS05XX",NA
"1875","COPS06XX",NA
"1875","COPS07XX",0.09
"1875","COPS08XX",NA
"1875","COPS09XX",0.97
"1875","COPS10XX",NA
"1875","COPS11XX",0.2
"1875","COPS12XX",0.31
"1875","COPS13XX",NA
"1875","COPS14XX",1.53
"1875","COPS15XX",1.88
"1875","COPS16XX",0.85
"1875","COPS17XX",0.35
"1875","COPS18XX",0.61
"1875","COPS19XX",0.22
"1875","COPS20XX",0.7
"1875","COPS21XX",NA
"1875","COPS22XX",0.64
"1875","COPS23XX",0.15
"1875","COPS25AX",NA
"1875","COPS26AX",NA
"1875","COPS27XX",0.44
"1875","COPS28XX",1.3
"1875","COPS29XX",NA
"1875","COPS30XX",NA
"1875","COPS31XX",1.36
"1875","COPS32AX",NA
"1875","COPS33XX",1.59
"1875","COPS34XX",0.4
"1875","COPS35XX",1.22
"1875","COPS36AX",NA
"1875","COPS37XX",1.12
"1875","COPS38XX",1.42
"1876","COPS01XX",NA
"1876","COPS02XX",0.54
"1876","COPS03AX",NA
"1876","COPS05XX",NA
"1876","COPS06XX",NA
"1876","COPS07XX",0.01
"1876","COPS08XX",NA
"1876","COPS09XX",0.25
"1876","COPS10XX",NA
"1876","COPS11XX",0.13
"1876","COPS12XX",0.14
"1876","COPS13XX",NA
"1876","COPS14XX",0.77
"1876","COPS15XX",1.12
"1876","COPS16XX",0.61
"1876","COPS17XX",0.24
"1876","COPS18XX",0.21
"1876","COPS19XX",0.18
"1876","COPS20XX",0.12
"1876","COPS21XX",NA
"1876","COPS22XX",0.42
"1876","COPS23XX",0.09
"1876","COPS25AX",NA
"1876","COPS26AX",NA
"1876","COPS27XX",0.18
"1876","COPS28XX",0.47
"1876","COPS29XX",NA
"1876","COPS30XX",NA
"1876","COPS31XX",0.75
"1876","COPS32AX",NA
"1876","COPS33XX",1.48
"1876","COPS34XX",0.37
"1876","COPS35XX",0.6
"1876","COPS36AX",NA
"1876","COPS37XX",0.73
"1876","COPS38XX",0.69
"1877","COPS01XX",NA
"1877","COPS02XX",0.54
"1877","COPS03AX",NA
"1877","COPS05XX",NA
"1877","COPS06XX",NA
"1877","COPS07XX",0.09
"1877","COPS08XX",NA
"1877","COPS09XX",0.66
"1877","COPS10XX",NA
"1877","COPS11XX",0.27
"1877","COPS12XX",0.32
"1877","COPS13XX",NA
"1877","COPS14XX",1.15
"1877","COPS15XX",1.63
"1877","COPS16XX",1.06
"1877","COPS17XX",0.38
"1877","COPS18XX",0.47
"1877","COPS19XX",0.18
"1877","COPS20XX",0.4
"1877","COPS21XX",0.11
"1877","COPS22XX",0.52
"1877","COPS23XX",0.25
"1877","COPS25AX",NA
"1877","COPS26AX",NA
"1877","COPS27XX",0.34
"1877","COPS28XX",0.94
"1877","COPS29XX",NA
"1877","COPS30XX",NA
"1877","COPS31XX",0.91
"1877","COPS32AX",NA
"1877","COPS33XX",1.38
"1877","COPS34XX",0.52
"1877","COPS35XX",0.9
"1877","COPS36AX",NA
"1877","COPS37XX",0.74
"1877","COPS38XX",1.46
"1878","COPS01XX",NA
"1878","COPS02XX",0.7
"1878","COPS03AX",NA
"1878","COPS05XX",NA
"1878","COPS06XX",NA
"1878","COPS07XX",0.1
"1878","COPS08XX",NA
"1878","COPS09XX",0.3
"1878","COPS10XX",NA
"1878","COPS11XX",0.39
"1878","COPS12XX",0.38
"1878","COPS13XX",NA
"1878","COPS14XX",1.25
"1878","COPS15XX",1.12
"1878","COPS16XX",0.65
"1878","COPS17XX",0.39
"1878","COPS18XX",0.52
"1878","COPS19XX",0.15
"1878","COPS20XX",0.82
"1878","COPS21XX",0.36
"1878","COPS22XX",0.6
"1878","COPS23XX",0.24
"1878","COPS25AX",NA
"1878","COPS26AX",NA
"1878","COPS27XX",0.36
"1878","COPS28XX",0.77
"1878","COPS29XX",NA
"1878","COPS30XX",NA
"1878","COPS31XX",0.95
"1878","COPS32AX",NA
"1878","COPS33XX",1.65
"1878","COPS34XX",0.39
"1878","COPS35XX",0.94
"1878","COPS36AX",NA
"1878","COPS37XX",0.79
"1878","COPS38XX",1.27
"1879","COPS01XX",NA
"1879","COPS02XX",0.43
"1879","COPS03AX",NA
"1879","COPS05XX",NA
"1879","COPS06XX",NA
"1879","COPS07XX",0.11
"1879","COPS08XX",NA
"1879","COPS09XX",0.2
"1879","COPS10XX",NA
"1879","COPS11XX",0.14
"1879","COPS12XX",0.26
"1879","COPS13XX",NA
"1879","COPS14XX",0.5
"1879","COPS15XX",0.89
"1879","COPS16XX",0.46
"1879","COPS17XX",0.24
"1879","COPS18XX",0.44
"1879","COPS19XX",0.09
"1879","COPS20XX",0.01
"1879","COPS21XX",0.23
"1879","COPS22XX",0.1
"1879","COPS23XX",0.01
"1879","COPS25AX",NA
"1879","COPS26AX",NA
"1879","COPS27XX",0.26
"1879","COPS28XX",0.51
"1879","COPS29XX",NA
"1879","COPS30XX",NA
"1879","COPS31XX",0.65
"1879","COPS32AX",NA
"1879","COPS33XX",1.37
"1879","COPS34XX",0.44
"1879","COPS35XX",0.32
"1879","COPS36AX",NA
"1879","COPS37XX",0.01
"1879","COPS38XX",0.55
"1880","COPS01XX",NA
"1880","COPS02XX",0.47
"1880","COPS03AX",NA
"1880","COPS05XX",NA
"1880","COPS06XX",NA
"1880","COPS07XX",0.68
"1880","COPS08XX",NA
"1880","COPS09XX",0.23
"1880","COPS10XX",NA
"1880","COPS11XX",0.19
"1880","COPS12XX",0.42
"1880","COPS13XX",NA
"1880","COPS14XX",1.36
"1880","COPS15XX",1.82
"1880","COPS16XX",1.62
"1880","COPS17XX",0.44
"1880","COPS18XX",0.9
"1880","COPS19XX",0.07
"1880","COPS20XX",0.43
"1880","COPS21XX",0.51
"1880","COPS22XX",0.38
"1880","COPS23XX",0.15
"1880","COPS25AX",NA
"1880","COPS26AX",NA
"1880","COPS27XX",0.65
"1880","COPS28XX",1.34
"1880","COPS29XX",NA
"1880","COPS30XX",NA
"1880","COPS31XX",1.03
"1880","COPS32AX",NA
"1880","COPS33XX",1.53
"1880","COPS34XX",0.89
"1880","COPS35XX",0.86
"1880","COPS36AX",NA
"1880","COPS37XX",1.1
"1880","COPS38XX",0.69
"1881","COPS01XX",NA
"1881","COPS02XX",0.37
"1881","COPS03AX",NA
"1881","COPS05XX",NA
"1881","COPS06XX",NA
"1881","COPS07XX",0.28
"1881","COPS08XX",NA
"1881","COPS09XX",0.22
"1881","COPS10XX",NA
"1881","COPS11XX",0.15
"1881","COPS12XX",0.19
"1881","COPS13XX",0.56
"1881","COPS14XX",1.89
"1881","COPS15XX",2.05
"1881","COPS16XX",1
"1881","COPS17XX",0.55
"1881","COPS18XX",0.96
"1881","COPS19XX",0.11
"1881","COPS20XX",0.19
"1881","COPS21XX",0.35
"1881","COPS22XX",0.56
"1881","COPS23XX",0.32
"1881","COPS25AX",NA
"1881","COPS26AX",NA
"1881","COPS27XX",0.53
"1881","COPS28XX",1.14
"1881","COPS29XX",NA
"1881","COPS30XX",NA
"1881","COPS31XX",0.6
"1881","COPS32AX",NA
"1881","COPS33XX",0.76
"1881","COPS34XX",0.57
"1881","COPS35XX",1.02
"1881","COPS36AX",NA
"1881","COPS37XX",1.15
"1881","COPS38XX",0.77
"1882","COPS01XX",NA
"1882","COPS02XX",0.29
"1882","COPS03AX",NA
"1882","COPS05XX",NA
"1882","COPS06XX",NA
"1882","COPS07XX",0.13
"1882","COPS08XX",NA
"1882","COPS09XX",0.09
"1882","COPS10XX",0.06
"1882","COPS11XX",0.11
"1882","COPS12XX",0.06
"1882","COPS13XX",0.23
"1882","COPS14XX",0.65
"1882","COPS15XX",0.95
"1882","COPS16XX",0.31
"1882","COPS17XX",0.15
"1882","COPS18XX",0.29
"1882","COPS19XX",0.21
"1882","COPS20XX",0.07
"1882","COPS21XX",0.11
"1882","COPS22XX",0.13
"1882","COPS23XX",0.21
"1882","COPS25AX",NA
"1882","COPS26AX",NA
"1882","COPS27XX",0.27
"1882","COPS28XX",0.32
"1882","COPS29XX",NA
"1882","COPS30XX",NA
"1882","COPS31XX",0.3
"1882","COPS32AX",NA
"1882","COPS33XX",0.33
"1882","COPS34XX",0.2
"1882","COPS35XX",0.36
"1882","COPS36AX",NA
"1882","COPS37XX",0.37
"1882","COPS38XX",0.3
"1883","COPS01XX",NA
"1883","COPS02XX",0.47
"1883","COPS03AX",NA
"1883","COPS05XX",NA
"1883","COPS06XX",NA
"1883","COPS07XX",0.33
"1883","COPS08XX",NA
"1883","COPS09XX",0.33
"1883","COPS10XX",0.1
"1883","COPS11XX",0.34
"1883","COPS12XX",0.34
"1883","COPS13XX",0.45
"1883","COPS14XX",0.81
"1883","COPS15XX",1.21
"1883","COPS16XX",0.56
"1883","COPS17XX",0.4
"1883","COPS18XX",0.53
"1883","COPS19XX",0.24
"1883","COPS20XX",0.57
"1883","COPS21XX",0.38
"1883","COPS22XX",0.4
"1883","COPS23XX",0.18
"1883","COPS25AX",NA
"1883","COPS26AX",NA
"1883","COPS27XX",0.45
"1883","COPS28XX",1.18
"1883","COPS29XX",NA
"1883","COPS30XX",NA
"1883","COPS31XX",0.63
"1883","COPS32AX",NA
"1883","COPS33XX",0.82
"1883","COPS34XX",0.41
"1883","COPS35XX",0.87
"1883","COPS36AX",NA
"1883","COPS37XX",0.49
"1883","COPS38XX",0.85
"1884","COPS01XX",NA
"1884","COPS02XX",0.43
"1884","COPS03AX",NA
"1884","COPS05XX",NA
"1884","COPS06XX",NA
"1884","COPS07XX",0.51
"1884","COPS08XX",NA
"1884","COPS09XX",0.56
"1884","COPS10XX",0.12
"1884","COPS11XX",0.46
"1884","COPS12XX",0.26
"1884","COPS13XX",0.67
"1884","COPS14XX",1.43
"1884","COPS15XX",1.68
"1884","COPS16XX",0.89
"1884","COPS17XX",0.69
"1884","COPS18XX",0.71
"1884","COPS19XX",0.27
"1884","COPS20XX",0.86
"1884","COPS21XX",0.78
"1884","COPS22XX",0.5
"1884","COPS23XX",0.32
"1884","COPS25AX",NA
"1884","COPS26AX",NA
"1884","COPS27XX",0.63
"1884","COPS28XX",1.38
"1884","COPS29XX",NA
"1884","COPS30XX",NA
"1884","COPS31XX",0.66
"1884","COPS32AX",NA
"1884","COPS33XX",1.28
"1884","COPS34XX",0.65
"1884","COPS35XX",1.43
"1884","COPS36AX",NA
"1884","COPS37XX",1.14
"1884","COPS38XX",1.02
"1885","COPS01XX",NA
"1885","COPS02XX",0.62
"1885","COPS03AX",NA
"1885","COPS05XX",NA
"1885","COPS06XX",NA
"1885","COPS07XX",0.7
"1885","COPS08XX",NA
"1885","COPS09XX",0.79
"1885","COPS10XX",0.3
"1885","COPS11XX",0.65
"1885","COPS12XX",0.37
"1885","COPS13XX",1.24
"1885","COPS14XX",1.5
"1885","COPS15XX",2.17
"1885","COPS16XX",0.99
"1885","COPS17XX",0.93
"1885","COPS18XX",1.19
"1885","COPS19XX",0.16
"1885","COPS20XX",0.83
"1885","COPS21XX",1.18
"1885","COPS22XX",1.14
"1885","COPS23XX",0.4
"1885","COPS25AX",NA
"1885","COPS26AX",NA
"1885","COPS27XX",0.82
"1885","COPS28XX",2.04
"1885","COPS29XX",NA
"1885","COPS30XX",NA
"1885","COPS31XX",1.1
"1885","COPS32AX",NA
"1885","COPS33XX",1.18
"1885","COPS34XX",0.63
"1885","COPS35XX",1.2
"1885","COPS36AX",NA
"1885","COPS37XX",1.56
"1885","COPS38XX",1.48
"1886","COPS01XX",NA
"1886","COPS02XX",0.76
"1886","COPS03AX",NA
"1886","COPS05XX",NA
"1886","COPS06XX",NA
"1886","COPS07XX",1.02
"1886","COPS08XX",NA
"1886","COPS09XX",0.56
"1886","COPS10XX",0.21
"1886","COPS11XX",0.63
"1886","COPS12XX",0.21
"1886","COPS13XX",0.6
"1886","COPS14XX",1.59
"1886","COPS15XX",1.84
"1886","COPS16XX",0.65
"1886","COPS17XX",0.37
"1886","COPS18XX",0.43
"1886","COPS19XX",0.12
"1886","COPS20XX",0.36
"1886","COPS21XX",0.78
"1886","COPS22XX",0.55
"1886","COPS23XX",0.39
"1886","COPS25AX",NA
"1886","COPS26AX",NA
"1886","COPS27XX",0.46
"1886","COPS28XX",0.79
"1886","COPS29XX",NA
"1886","COPS30XX",NA
"1886","COPS31XX",0.71
"1886","COPS32AX",NA
"1886","COPS33XX",0.66
"1886","COPS34XX",0.54
"1886","COPS35XX",0.94
"1886","COPS36AX",NA
"1886","COPS37XX",0.66
"1886","COPS38XX",0.69
"1887","COPS01XX",NA
"1887","COPS02XX",0.38
"1887","COPS03AX",NA
"1887","COPS05XX",NA
"1887","COPS06XX",NA
"1887","COPS07XX",0.75
"1887","COPS08XX",NA
"1887","COPS09XX",0.37
"1887","COPS10XX",0.18
"1887","COPS11XX",0.59
"1887","COPS12XX",0.25
"1887","COPS13XX",0.42
"1887","COPS14XX",1.18
"1887","COPS15XX",1.02
"1887","COPS16XX",0.4
"1887","COPS17XX",0.14
"1887","COPS18XX",0.34
"1887","COPS19XX",0.62
"1887","COPS20XX",0.33
"1887","COPS21XX",0.48
"1887","COPS22XX",0.44
"1887","COPS23XX",0.2
"1887","COPS25AX",NA
"1887","COPS26AX",NA
"1887","COPS27XX",0.3
"1887","COPS28XX",0.83
"1887","COPS29XX",NA
"1887","COPS30XX",NA
"1887","COPS31XX",0.64
"1887","COPS32AX",NA
"1887","COPS33XX",0.4
"1887","COPS34XX",0.35
"1887","COPS35XX",0.46
"1887","COPS36AX",NA
"1887","COPS37XX",0.48
"1887","COPS38XX",0.7
"1888","COPS01XX",NA
"1888","COPS02XX",1.26
"1888","COPS03AX",NA
"1888","COPS05XX",NA
"1888","COPS06XX",NA
"1888","COPS07XX",1.05
"1888","COPS08XX",NA
"1888","COPS09XX",1.06
"1888","COPS10XX",0.46
"1888","COPS11XX",1.66
"1888","COPS12XX",0.67
"1888","COPS13XX",1.73
"1888","COPS14XX",2.88
"1888","COPS15XX",2.93
"1888","COPS16XX",1.44
"1888","COPS17XX",0.63
"1888","COPS18XX",1.39
"1888","COPS19XX",0.93
"1888","COPS20XX",1.11
"1888","COPS21XX",2.04
"1888","COPS22XX",1.27
"1888","COPS23XX",0.98
"1888","COPS25AX",NA
"1888","COPS26AX",NA
"1888","COPS27XX",1.1
"1888","COPS28XX",2.27
"1888","COPS29XX",NA
"1888","COPS30XX",NA
"1888","COPS31XX",1.56
"1888","COPS32AX",NA
"1888","COPS33XX",1.48
"1888","COPS34XX",1.17
"1888","COPS35XX",1.14
"1888","COPS36AX",NA
"1888","COPS37XX",1.85
"1888","COPS38XX",1.99
"1889","COPS01XX",NA
"1889","COPS02XX",1.56
"1889","COPS03AX",NA
"1889","COPS05XX",NA
"1889","COPS06XX",5.92
"1889","COPS07XX",1.21
"1889","COPS08XX",NA
"1889","COPS09XX",1.29
"1889","COPS10XX",0.63
"1889","COPS11XX",1.44
"1889","COPS12XX",1.04
"1889","COPS13XX",1.45
"1889","COPS14XX",2.74
"1889","COPS15XX",3.33
"1889","COPS16XX",2.65
"1889","COPS17XX",0.81
"1889","COPS18XX",1.54
"1889","COPS19XX",0.01
"1889","COPS20XX",1.84
"1889","COPS21XX",2.26
"1889","COPS22XX",2.08
"1889","COPS23XX",1.2
"1889","COPS25AX",NA
"1889","COPS26AX",NA
"1889","COPS27XX",1.35
"1889","COPS28XX",2.03
"1889","COPS29XX",NA
"1889","COPS30XX",NA
"1889","COPS31XX",1.58
"1889","COPS32AX",NA
"1889","COPS33XX",2.31
"1889","COPS34XX",1.24
"1889","COPS35XX",1.07
"1889","COPS36AX",NA
"1889","COPS37XX",2.49
"1889","COPS38XX",1.9
"1890","COPS01XX",NA
"1890","COPS02XX",1.27
"1890","COPS03AX",NA
"1890","COPS05XX",NA
"1890","COPS06XX",3.74
"1890","COPS07XX",0.97
"1890","COPS08XX",3.53
"1890","COPS09XX",0.83
"1890","COPS10XX",0.37
"1890","COPS11XX",1.03
"1890","COPS12XX",0.68
"1890","COPS13XX",0.81
"1890","COPS14XX",1.11
"1890","COPS15XX",1.83
"1890","COPS16XX",1.23
"1890","COPS17XX",0.63
"1890","COPS18XX",1.01
"1890","COPS19XX",0.77
"1890","COPS20XX",0.8
"1890","COPS21XX",1.34
"1890","COPS22XX",0.77
"1890","COPS23XX",0.67
"1890","COPS25AX",NA
"1890","COPS26AX",NA
"1890","COPS27XX",0.74
"1890","COPS28XX",1.3
"1890","COPS29XX",NA
"1890","COPS30XX",NA
"1890","COPS31XX",1.19
"1890","COPS32AX",NA
"1890","COPS33XX",0.67
"1890","COPS34XX",0.95
"1890","COPS35XX",0.37
"1890","COPS36AX",NA
"1890","COPS37XX",1.14
"1890","COPS38XX",1.14
"1891","COPS01XX",NA
"1891","COPS02XX",0.56
"1891","COPS03AX",NA
"1891","COPS05XX",NA
"1891","COPS06XX",1.44
"1891","COPS07XX",0.52
"1891","COPS08XX",1.66
"1891","COPS09XX",0.42
"1891","COPS10XX",0.21
"1891","COPS11XX",0.47
"1891","COPS12XX",0.46
"1891","COPS13XX",0.41
"1891","COPS14XX",0.54
"1891","COPS15XX",1.01
"1891","COPS16XX",0.4
"1891","COPS17XX",0.21
"1891","COPS18XX",0.41
"1891","COPS19XX",0.29
"1891","COPS20XX",0.32
"1891","COPS21XX",0.81
"1891","COPS22XX",0.27
"1891","COPS23XX",0.24
"1891","COPS25AX",NA
"1891","COPS26AX",NA
"1891","COPS27XX",0.19
"1891","COPS28XX",0.38
"1891","COPS29XX",NA
"1891","COPS30XX",1.1
"1891","COPS31XX",0.42
"1891","COPS32AX",NA
"1891","COPS33XX",0.28
"1891","COPS34XX",0.47
"1891","COPS35XX",0.3
"1891","COPS36AX",NA
"1891","COPS37XX",0.8
"1891","COPS38XX",0.52
"1892","COPS01XX",NA
"1892","COPS02XX",0.94
"1892","COPS03AX",NA
"1892","COPS05XX",NA
"1892","COPS06XX",4.03
"1892","COPS07XX",0.91
"1892","COPS08XX",2.36
"1892","COPS09XX",0.68
"1892","COPS10XX",0.36
"1892","COPS11XX",0.53
"1892","COPS12XX",1.24
"1892","COPS13XX",0.56
"1892","COPS14XX",1.87
"1892","COPS15XX",1.56
"1892","COPS16XX",0.76
"1892","COPS17XX",0.5
"1892","COPS18XX",1.28
"1892","COPS19XX",0.63
"1892","COPS20XX",1.1
"1892","COPS21XX",1
"1892","COPS22XX",0.76
"1892","COPS23XX",0.52
"1892","COPS25AX",NA
"1892","COPS26AX",NA
"1892","COPS27XX",0.52
"1892","COPS28XX",2.53
"1892","COPS29XX",NA
"1892","COPS30XX",2.57
"1892","COPS31XX",1.07
"1892","COPS32AX",NA
"1892","COPS33XX",0.86
"1892","COPS34XX",0.83
"1892","COPS35XX",0.58
"1892","COPS36AX",NA
"1892","COPS37XX",0.87
"1892","COPS38XX",1.01
"1893","COPS01XX",NA
"1893","COPS02XX",0.82
"1893","COPS03AX",NA
"1893","COPS05XX",NA
"1893","COPS06XX",3.34
"1893","COPS07XX",0.67
"1893","COPS08XX",2.4
"1893","COPS09XX",0.61
"1893","COPS10XX",0.37
"1893","COPS11XX",0.59
"1893","COPS12XX",0.85
"1893","COPS13XX",0.45
"1893","COPS14XX",1.29
"1893","COPS15XX",1.73
"1893","COPS16XX",0.65
"1893","COPS17XX",0.37
"1893","COPS18XX",0.7
"1893","COPS19XX",0.45
"1893","COPS20XX",0.62
"1893","COPS21XX",0.81
"1893","COPS22XX",0.83
"1893","COPS23XX",0.27
"1893","COPS25AX",NA
"1893","COPS26AX",NA
"1893","COPS27XX",0.38
"1893","COPS28XX",1.17
"1893","COPS29XX",NA
"1893","COPS30XX",2.41
"1893","COPS31XX",0.92
"1893","COPS32AX",NA
"1893","COPS33XX",0.52
"1893","COPS34XX",0.93
"1893","COPS35XX",0.53
"1893","COPS36AX",NA
"1893","COPS37XX",0.83
"1893","COPS38XX",0.6
"1894","COPS01XX",NA
"1894","COPS02XX",1.72
"1894","COPS03AX",NA
"1894","COPS05XX",NA
"1894","COPS06XX",3.35
"1894","COPS07XX",1.08
"1894","COPS08XX",2.78
"1894","COPS09XX",1.17
"1894","COPS10XX",0.55
"1894","COPS11XX",0.93
"1894","COPS12XX",0.98
"1894","COPS13XX",0.72
"1894","COPS14XX",1.73
"1894","COPS15XX",2.85
"1894","COPS16XX",1.35
"1894","COPS17XX",0.45
"1894","COPS18XX",0.8
"1894","COPS19XX",0.38
"1894","COPS20XX",1.01
"1894","COPS21XX",0.91
"1894","COPS22XX",1.05
"1894","COPS23XX",0.33
"1894","COPS25AX",NA
"1894","COPS26AX",NA
"1894","COPS27XX",0.39
"1894","COPS28XX",1.76
"1894","COPS29XX",NA
"1894","COPS30XX",2.79
"1894","COPS31XX",1.1
"1894","COPS32AX",NA
"1894","COPS33XX",0.69
"1894","COPS34XX",1.18
"1894","COPS35XX",0.59
"1894","COPS36AX",NA
"1894","COPS37XX",1.12
"1894","COPS38XX",0.82
"1895","COPS01XX",NA
"1895","COPS02XX",1.21
"1895","COPS03AX",NA
"1895","COPS05XX",NA
"1895","COPS06XX",2.04
"1895","COPS07XX",0.69
"1895","COPS08XX",1.76
"1895","COPS09XX",0.83
"1895","COPS10XX",0.4
"1895","COPS11XX",0.68
"1895","COPS12XX",0.5
"1895","COPS13XX",0.52
"1895","COPS14XX",0.79
"1895","COPS15XX",1.56
"1895","COPS16XX",0.74
"1895","COPS17XX",0.56
"1895","COPS18XX",0.64
"1895","COPS19XX",0.41
"1895","COPS20XX",0.53
"1895","COPS21XX",0.64
"1895","COPS22XX",0.97
"1895","COPS23XX",0.31
"1895","COPS25AX",NA
"1895","COPS26AX",NA
"1895","COPS27XX",0.45
"1895","COPS28XX",0.73
"1895","COPS29XX",NA
"1895","COPS30XX",1.63
"1895","COPS31XX",0.82
"1895","COPS32AX",NA
"1895","COPS33XX",0.46
"1895","COPS34XX",0.73
"1895","COPS35XX",0.45
"1895","COPS36AX",NA
"1895","COPS37XX",0.75
"1895","COPS38XX",0.53
"1896","COPS01XX",NA
"1896","COPS02XX",1
"1896","COPS03AX",NA
"1896","COPS05XX",NA
"1896","COPS06XX",1.48
"1896","COPS07XX",0.7
"1896","COPS08XX",1.91
"1896","COPS09XX",1.18
"1896","COPS10XX",0.73
"1896","COPS11XX",0.53
"1896","COPS12XX",0.35
"1896","COPS13XX",0.35
"1896","COPS14XX",0.78
"1896","COPS15XX",1.22
"1896","COPS16XX",0.85
"1896","COPS17XX",0.27
"1896","COPS18XX",0.8
"1896","COPS19XX",0.33
"1896","COPS20XX",0.41
"1896","COPS21XX",0.65
"1896","COPS22XX",0.59
"1896","COPS23XX",0.12
"1896","COPS25AX",NA
"1896","COPS26AX",NA
"1896","COPS27XX",0.17
"1896","COPS28XX",1
"1896","COPS29XX",NA
"1896","COPS30XX",3.49
"1896","COPS31XX",0.65
"1896","COPS32AX",NA
"1896","COPS33XX",0.43
"1896","COPS34XX",0.73
"1896","COPS35XX",0.73
"1896","COPS36AX",NA
"1896","COPS37XX",0.45
"1896","COPS38XX",1.04
"1897","COPS01XX",NA
"1897","COPS02XX",0.83
"1897","COPS03AX",NA
"1897","COPS05XX",NA
"1897","COPS06XX",0.95
"1897","COPS07XX",0.38
"1897","COPS08XX",1.29
"1897","COPS09XX",0.57
"1897","COPS10XX",0.53
"1897","COPS11XX",0.5
"1897","COPS12XX",0.24
"1897","COPS13XX",0.3
"1897","COPS14XX",0.42
"1897","COPS15XX",0.63
"1897","COPS16XX",0.63
"1897","COPS17XX",0.18
"1897","COPS18XX",0.51
"1897","COPS19XX",0.28
"1897","COPS20XX",0.26
"1897","COPS21XX",0.61
"1897","COPS22XX",0.38
"1897","COPS23XX",0.15
"1897","COPS25AX",NA
"1897","COPS26AX",NA
"1897","COPS27XX",0.07
"1897","COPS28XX",0.54
"1897","COPS29XX",NA
"1897","COPS30XX",1.13
"1897","COPS31XX",0.01
"1897","COPS32AX",NA
"1897","COPS33XX",0.25
"1897","COPS34XX",0.39
"1897","COPS35XX",0.38
"1897","COPS36AX",NA
"1897","COPS37XX",0.37
"1897","COPS38XX",0.38
